2703,MH560397/2015-16/45577802,7.29000 MAl ,0.99000 N   ,,0.24000 VL,,0.00000 VL,11.40339 M ,433.03000 H ,0.00000 D,0.37000 D,1.87000 D,,2.15000 S,6.79000 S,0.00000 D
2704,MH560397/2015-16/45577809,7.31000 MAl ,0.11000 N   ,,0.15000 VL,,0.00000 VL,3.94733 VL,464.71000 H ,0.00000 D,0.43000 D,1.81000 D,,2.20000 S,5.76000 S,0.00000 D
2705,MH560397/2015-16/45577821,7.40000 MAl ,0.16000 N   ,,0.15000 VL,,0.00000 VL,4.82451 VL,401.34000 H ,0.00000 D,0.74000 S,1.84000 D,,2.27000 S,6.25000 S,0.00000 D
2706,MH560397/2015-16/45577828,7.10000 MAl ,0.25000 N   ,,0.15000 VL,,0.00000 VL,2.19296 VL,327.41000 M ,0.00000 D,0.16000 D,1.07000 D,,2.21000 S,7.13000 S,0.00000 D
2707,MH560397/2015-16/45577835,7.24000 MAl ,0.15000 N   ,,0.24000 VL,,0.00000 VL,11.84198 M ,369.66000 H ,0.00000 D,0.11000 D,1.80000 D,,2.24000 S,6.48000 S,0.00000 D
2708,MH560397/2015-16/45577842,7.44000 MAl ,0.13000 N   ,,0.25500 L ,,0.00000 VL,4.38592 VL,464.71000 H ,0.00000 D,0.49000 D,1.41000 D,,2.30000 S,6.29000 S,0.00000 D
2709,MH560397/2015-16/45577848,7.50000 MAl ,0.17000 N   ,,0.24000 VL,,0.00000 VL,11.84198 M ,359.09000 H ,0.00000 D,0.11000 D,1.47000 D,,2.11000 S,6.17000 S,0.00000 D
2710,MH560397/2015-16/45597151,7.99000 MAl ,0.16000 N   ,,0.15000 VL,,0.00000 VL,8.77184 L ,337.97000 H ,0.00000 D,0.19000 D,1.94000 D,,2.20000 S,6.79000 S,0.00000 D
2711,MH560397/2015-16/45597158,7.44000 MAl ,0.91000 N   ,,0.21000 VL,,0.00000 VL,7.01747 L ,380.22000 H ,0.00000 D,0.13000 D,1.86000 D,,2.17000 S,6.34000 S,0.00000 D
2712,MH560397/2015-16/45597164,7.37000 MAl ,0.15000 N   ,,0.13500 VL,,0.00000 VL,2.85085 VL,359.09000 H ,0.00000 D,0.10000 D,1.77000 D,,2.18000 S,6.28000 S,0.00000 D
2713,MH560397/2015-16/45597170,7.30000 MAl ,0.11000 N   ,,0.18000 VL,,0.00000 VL,5.48240 L ,306.29000 M ,0.00000 D,0.10000 D,1.96000 D,,1.99000 S,6.37000 S,0.00000 D
2714,MH560397/2015-16/45597177,7.20000 MAl ,0.90000 N   ,,0.30000 L ,,0.00000 VL,2.19296 VL,306.29000 M ,0.00000 D,0.12000 D,1.63000 D,,1.99000 S,6.48000 S,0.00000 D
2715,MH560397/2015-16/45597184,7.27000 MAl ,0.86000 N   ,,0.15000 VL,,0.00000 VL,10.08762 M ,918.86000 VH,0.00000 D,0.10000 D,1.58000 D,,1.95000 S,6.79000 S,0.00000 D
2716,MH560397/2015-16/45597191,7.10000 MAl ,0.77000 N   ,,0.21000 VL,,0.00000 VL,16.88579 M ,337.97000 H ,0.00000 D,0.11000 D,1.09000 D,,2.16000 S,6.77000 S,0.00000 D
2717,MH560397/2015-16/45597198,7.10000 MAl ,0.10000 N   ,,0.15000 VL,,0.00000 VL,9.42973 L ,327.41000 M ,0.00000 D,0.13000 D,1.94000 D,,2.02000 S,5.90000 S,0.00000 D
2718,MH560397/2015-16/45597204,7.30000 MAl ,0.11000 N   ,,0.13500 VL,,0.00000 VL,2.19296 VL,528.08000 H ,0.00000 D,0.12000 D,1.66000 D,,2.23000 S,6.04000 S,0.00000 D
2719,MH560397/2015-16/45597211,7.17000 MAl ,0.97000 N   ,,0.19500 VL,,0.00000 VL,4.38592 VL,559.76000 H ,0.00000 D,0.19000 D,1.79000 D,,2.16000 S,5.91000 S,0.00000 D
2720,MH560397/2015-16/45597218,7.14000 MAl ,0.28000 N   ,,0.15000 VL,,0.00000 VL,7.23677 L ,337.97000 H ,0.00000 D,0.13000 D,1.55000 D,,2.21000 S,6.02000 S,0.00000 D
2721,MH560397/2015-16/45597225,7.21000 MAl ,0.15000 N   ,,0.15000 VL,,0.00000 VL,7.67536 L ,380.22000 H ,0.00000 D,0.12000 D,0.82000 D,,2.15000 S,6.23000 S,0.00000 D
2722,MH560397/2015-16/45597232,7.23000 MAl ,0.12000 N   ,,0.25500 L ,,0.00000 VL,12.28058 M ,475.27000 H ,0.00000 D,0.58000 D,1.86000 D,,2.13000 S,6.02000 S,0.00000 D
2723,MH560397/2015-16/45597239,7.22000 MAl ,0.14000 N   ,,0.21000 VL,,0.00000 VL,16.88579 M ,517.52000 H ,0.00000 D,0.61000 S,2.59000 D,,2.13000 S,6.22000 S,0.00000 D
,Total No Morewadi,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 32
SlAl - 0
",L-  0,,"L - 5
VL - 27 
M - 0
H - 0
VH - 0",,"L - 0
VL - 32
M - 0
H - 0
VH - 0","L - 11
VL - 11 
M - 10
H - 0
VH - 0","L - 0
VL - 0 
M - 4
H - 26
VH - 2","S - 0
D - 32","S - 5
D - 27","S - 0
D - 32
",,"S - 32 
D - 0
","S - 32
D - 0
","S - 0
D - 32
"
,Village: MULKI,,,,,,,,,,,,,,,
2724,MH560386/2016-17/33172536,7.96000 MAl ,0.60000 N   ,,1.00000 H ,,700.00000 H ,6.80000 L ,401.00000 H ,3.92000 D,0.37000 D,4.15000 D,,2.40000 S,12.90000 S,
2725,MH560386/2016-17/33173150,7.98000 MAl ,0.44000 N   ,,0.57000 M ,,400.00000 M ,0.90000 VL,444.00000 H ,8.55000 D,0.38000 D,4.30000 D,,2.42000 S,12.90000 S,
2726,MH560386/2016-17/33173826,7.57000 MAl ,0.42000 N   ,,0.42000 L ,,300.00000 M ,1.10000 VL,454.00000 H ,7.18000 D,0.49000 D,4.66000 S,,2.17000 S,14.80000 S,
2727,MH560386/2016-17/33174822,7.76000 MAl ,0.50000 N   ,,0.28000 L ,,200.00000 L ,8.10000 L ,570.00000 H ,7.63000 D,0.49000 D,7.41000 S,,2.65000 S,15.60000 S,
2728,MH560386/2016-17/33176162,7.70000 MAl ,0.62000 N   ,,0.50000 L ,,350.00000 M ,6.60000 L ,570.00000 H ,7.76000 D,0.37000 D,5.19000 S,,2.74000 S,14.30000 S,
2729,MH560386/2016-17/33176843,7.78000 MAl ,0.67000 N   ,,0.42000 L ,,300.00000 M ,4.40000 VL,676.00000 VH,8.83000 D,0.37000 D,5.00000 S,,2.60000 S,15.80000 S,
2730,MH560386/2016-17/33177885,7.98000 MAl ,0.66000 N   ,,0.28000 L ,,200.00000 L ,2.20000 VL,6.97000 VL,8.58000 D,0.40000 D,4.52000 S,,2.53000 S,15.40000 S,
2731,MH560386/2016-17/33178519,7.90000 MAl ,0.90000 N   ,,0.57000 M ,,400.00000 M ,2.20000 VL,708.00000 VH,7.98000 D,0.39000 D,4.65000 S,,2.61000 S,16.90000 S,
2732,MH560386/2016-17/33179421,7.76000 MAl ,0.62000 N   ,,0.42000 L ,,300.00000 M ,2.40000 VL,708.00000 VH,8.20000 D,0.43000 D,8.48000 S,,2.61000 S,13.80000 S,
2733,MH560386/2016-17/33180927,7.78000 MAl ,0.67000 N   ,,0.57000 M ,,400.00000 M ,1.10000 VL,834.00000 VH,8.47000 D,0.54000 D,5.01000 S,,2.67000 S,17.00000 S,
2734,MH560386/2016-17/33181459,7.81000 MAl ,0.80000 N   ,,0.29000 L ,,300.00000 M ,0.20000 VL,444.00000 H ,7.40000 D,0.38000 D,6.60000 S,,2.51000 S,16.30000 S,
2735,MH560386/2016-17/33182015,7.90000 MAl ,0.80000 N   ,,0.57000 M ,,400.00000 M ,0.70000 VL,401.00000 H ,7.79000 D,0.39000 D,7.38000 S,,2.92000 S,18.60000 S,
2736,MH560386/2016-17/33182625,7.96000 MAl ,0.86000 N   ,,0.85000 H ,,600.00000 H ,8.10000 L ,348.00000 H ,8.54000 D,0.39000 D,4.14000 D,,2.48000 S,15.30000 S,
2737,MH560386/2016-17/33183543,7.71000 MAl ,0.61000 N   ,,1.00000 H ,,700.00000 H ,8.30000 L ,507.00000 H ,7.98000 D,0.41000 D,5.20000 S,,2.75000 S,15.50000 S,
2738,MH560386/2016-17/33184326,7.90000 MAl ,0.63000 N   ,,0.85000 H ,,600.00000 H ,3.90000 VL,560.00000 H ,8.18000 D,0.54000 D,5.24000 S,,2.23000 S,12.89000 S,
2739,MH560386/2016-17/33185133,7.60000 MAl ,0.63000 N   ,,1.00000 H ,,700.00000 H ,3.90000 VL,570.00000 H ,8.00000 D,0.73000 S,7.87000 S,,2.88000 S,12.70000 S,
2740,MH560386/2016-17/33185879,7.96000 MAl ,0.95000 N   ,,0.57000 M ,,400.00000 M ,0.70000 VL,570.00000 H ,7.69000 D,0.51000 D,5.01000 S,,2.45000 S,14.10000 S,
2741,MH560386/2016-17/33188195,7.78000 MAl ,0.90000 N   ,,0.71000 M ,,500.00000 M ,1.30000 VL,528.00000 H ,7.70000 D,0.37000 D,5.57000 S,,0.00000 D,12.60000 S,
2742,MH560386/2016-17/33188577,8.01000 MAl ,0.72000 N   ,,0.57000 M ,,400.00000 M ,1.10000 VL,2.75000 VL,8.55000 D,0.57000 D,5.12000 S,,2.29000 S,14.89000 S,
2743,MH560386/2016-17/33189187,7.99000 MAl ,0.50000 N   ,,0.42000 L ,,300.00000 M ,2.60000 VL,401.00000 H ,7.46000 D,0.40000 D,4.59000 S,,2.70000 S,13.90000 S,
2744,MH560386/2016-17/33189795,7.80000 MAl ,0.56000 N   ,,0.28000 L ,,200.00000 L ,2.20000 VL,401.00000 H ,6.95000 D,0.08000 D,5.97000 S,,3.20000 S,16.10000 S,
2745,MH560386/2016-17/33190610,7.82000 MAl ,0.59000 N   ,,0.50000 L ,,350.00000 M ,2.00000 VL,454.00000 H ,8.39000 D,0.50000 D,4.96000 S,,3.12000 S,16.60000 S,
2746,MH560386/2016-17/33191115,7.80000 MAl ,0.70000 N   ,,0.28000 L ,,200.00000 L ,0.90000 VL,306.00000 M ,7.14000 D,0.37000 D,7.14000 S,,2.74000 S,14.20000 S,
2747,MH560386/2016-17/33191604,7.71000 MAl ,0.72000 N   ,,0.42000 L ,,300.00000 M ,0.70000 VL,401.00000 H ,6.42000 D,0.63000 S,5.47000 S,,2.49000 S,12.40000 S,
2748,MH560386/2016-17/33192098,7.70000 MAl ,0.76000 N   ,,0.28000 L ,,200.00000 L ,2.00000 VL,528.00000 H ,7.70000 D,0.47000 D,7.39000 S,,2.60000 S,12.40000 S,
2749,MH560386/2016-17/33192764,7.83000 MAl ,0.50000 N   ,,0.42000 L ,,300.00000 M ,1.80000 VL,528.00000 H ,8.83000 D,0.39000 D,3.90000 D,,2.22000 S,16.30000 S,
2750,MH560386/2016-17/33193031,7.40000 MAl ,0.58000 N   ,,0.71000 M ,,500.00000 M ,2.20000 VL,6.12000 VL,8.37000 D,0.46000 D,4.78000 S,,2.37000 S,15.60000 S,
2751,MH560386/2016-17/33193880,7.48000 MAl ,0.59000 N   ,,0.57000 M ,,400.00000 M ,1.50000 VL,539.00000 H ,8.39000 D,0.40000 D,8.21000 S,,2.64000 S,14.40000 S,
2752,MH560386/2016-17/33194045,7.44000 MAl ,0.62000 N   ,,0.57000 M ,,400.00000 M ,1.10000 VL,5.60000 VL,8.69000 D,0.38000 D,7.21000 S,,2.79000 S,14.20000 S,
2753,MH560386/2016-17/33194339,7.70000 MAl ,0.70000 N   ,,0.85000 H ,,601.00000 H ,0.70000 VL,570.00000 H ,8.24000 D,0.46000 D,5.70000 S,,2.32000 S,13.60000 S,
2754,MH560386/2016-17/33194861,7.71000 MAl ,0.50000 N   ,,0.28000 L ,,200.00000 L ,1.30000 VL,560.00000 H ,8.07000 D,0.35000 D,4.63000 S,,1.95000 S,14.70000 S,
2755,MH560386/2016-17/33195133,7.76000 MAl ,0.44000 N   ,,0.71000 M ,,500.00000 M ,17.00000 M ,570.00000 H ,9.45000 D,0.31000 D,4.78000 S,,3.00000 S,12.20000 S,
2756,MH560386/2016-17/33195217,7.80000 MAl ,0.78000 N   ,,0.57000 M ,,400.00000 M ,18.00000 M ,591.00000 H ,7.73000 D,0.45000 D,5.01000 S,,2.43000 S,12.40000 S,
2757,MH560386/2016-17/33195714,7.82000 MAl ,0.54000 N   ,,0.50000 L ,,350.00000 M ,18.00000 M ,665.00000 H ,7.28000 D,0.35000 D,4.80000 S,,2.20000 S,16.60000 S,
2758,MH560386/2016-17/33196174,7.67000 MAl ,0.59000 N   ,,0.57000 M ,,400.00000 M ,13.00000 M ,718.00000 VH,7.46000 D,0.39000 D,4.14000 D,,2.78000 S,16.10000 S,
2759,MH560386/2016-17/33240473,7.64000 MAl ,0.90000 N   ,,0.42000 L ,,300.00000 M ,17.00000 M ,729.00000 VH,7.95000 D,0.34000 D,4.85000 S,,2.36000 S,13.90000 S,
2760,MH560386/2016-17/33241252,7.60000 MAl ,0.80000 N   ,,0.28000 L ,,200.00000 L ,15.00000 M ,750.00000 VH,8.11000 D,0.44000 D,5.33000 S,,2.63000 S,14.80000 S,
2761,MH560386/2016-17/33241597,7.62000 MAl ,0.74000 N   ,,0.42000 L ,,300.00000 M ,4.20000 VL,824.00000 VH,7.82000 D,0.53000 D,4.98000 S,,2.51000 S,18.70000 S,
,Total No Mulki,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 38
SlAl - 0
",L-  0,,"L - 19
VL - 0 
M - 13
H - 6
VH - 0",,"L - 7
VL - 0
M - 25
H - 6
VH - 0","L - 5
VL - 27 
M - 6
H - 0
VH - 0","L - 0
VL - 4 
M - 1
H - 25
VH - 8","S - 0
D - 38","S - 2
D - 36","S - 33
D - 5
",,"S - 37 
D - 1
","S - 38
D - 0
","S - 0
D - 0
"
,Village: NAGTHANA,,,,,,,,,,,,,,,
2762,MH560316/2016-17/28070794,7.70000 MAl ,0.44000 N   ,,0.55000 M ,,382.00000 M ,9.00000 L ,444.00000 H ,5.43000 D,0.48000 D,3.34000 D,,1.38000 S,12.08000 S,3.34000 S
2763,MH560316/2016-17/28071050,7.72000 MAl ,0.50000 N   ,,0.41000 L ,,286.00000 M ,5.50000 L ,158.00000 M ,5.44000 D,0.56000 D,4.96000 S,,1.45000 S,11.96000 S,
2764,MH560316/2016-17/28071541,7.80000 MAl ,0.52000 N   ,,0.68000 M ,,477.00000 M ,7.20000 L ,148.00000 M ,5.49000 D,0.38000 D,4.22000 D,,1.64000 S,12.38000 S,
2765,MH560316/2016-17/28071794,7.60000 MAl ,0.68000 N   ,,0.41000 L ,,286.00000 M ,9.60000 L ,211.00000 M ,4.32000 D,0.44000 D,4.18000 D,,1.58000 S,10.35000 S,
2766,MH560316/2016-17/28072321,7.78000 MAl ,0.40000 N   ,,0.55000 M ,,382.00000 M ,11.20000 M ,243.00000 M ,5.41000 D,0.29000 D,3.83000 D,,1.66000 S,12.26000 S,
2767,MH560316/2016-17/28072497,7.70000 MAl ,0.68000 N   ,,0.55000 M ,,382.00000 M ,9.60000 L ,137.00000 L ,4.84000 D,0.47000 D,4.76000 S,,2.20000 S,12.49000 S,
2768,MH560316/2016-17/28073016,7.78000 MAl ,0.68000 N   ,,0.41000 L ,,286.00000 M ,7.70000 L ,612.00000 H ,3.64000 D,0.58000 D,4.50000 D,,1.93000 S,10.58000 S,
2769,MH560316/2016-17/28073168,7.79000 MAl ,0.68000 N   ,,0.55000 M ,,382.00000 M ,8.30000 L ,180.00000 M ,4.45000 D,0.38000 D,3.48000 D,,1.87000 S,10.78000 S,
2770,MH560316/2016-17/28073485,7.62000 MAl ,0.60000 N   ,,0.55000 M ,,382.00000 M ,3.30000 VL,137.00000 L ,4.54000 D,0.47000 D,4.32000 D,,1.47000 S,12.90000 S,
2771,MH560316/2016-17/28073899,8.00000 MAl ,0.78000 N   ,,0.68000 M ,,477.00000 M ,4.40000 VL,267.00000 M ,4.44000 D,0.30000 D,4.93000 S,,1.98000 S,11.88000 S,
2772,MH560316/2016-17/28074804,7.90000 MAl ,0.72000 N   ,,0.68000 M ,,477.00000 M ,0.40000 VL,296.00000 M ,5.09000 D,0.46000 D,3.81000 D,,1.12000 S,10.76000 S,
2773,MH560316/2016-17/28075206,7.79000 MAl ,0.39000 N   ,,0.41000 L ,,286.00000 M ,2.20000 VL,275.00000 M ,5.30000 D,0.62000 S,4.12000 D,,1.22000 S,12.58000 S,
2774,MH560316/2016-17/28075615,7.49000 MAl ,0.40000 N   ,,0.41000 L ,,286.00000 M ,6.60000 L ,232.00000 M ,5.16000 D,0.76000 S,3.98000 D,,1.48000 S,11.09000 S,
2775,MH560316/2016-17/28075863,7.72000 MAl ,0.44000 N   ,,0.55000 M ,,382.00000 M ,6.80000 L ,275.00000 M ,3.70000 D,0.43000 D,4.07000 D,,1.76000 S,12.81000 S,
2776,MH560316/2016-17/28076061,7.70000 MAl ,0.83000 N   ,,0.55000 M ,,382.00000 M ,8.60000 L ,317.00000 M ,4.02000 D,0.55000 D,4.90000 S,,1.34000 S,10.76000 S,
2777,MH560316/2016-17/28076576,7.80000 MAl ,0.82000 N   ,,0.41000 L ,,286.00000 M ,9.20000 L ,412.00000 H ,4.92000 D,0.47000 D,4.88000 S,,2.51000 S,10.25000 S,
2778,MH560316/2016-17/28077003,7.70000 MAl ,0.70000 N   ,,0.61000 M ,,430.00000 M ,12.70000 M ,232.00000 M ,5.15000 D,0.20000 D,4.18000 D,,1.25000 S,12.41000 S,
2779,MH560316/2016-17/28077502,7.72000 MAl ,0.72000 N   ,,0.68000 M ,,477.00000 M ,11.00000 M ,158.00000 M ,4.32000 D,0.76000 S,3.70000 D,,1.93000 S,10.39000 S,
2780,MH560316/2016-17/28129043,8.00000 MAl ,0.70000 N   ,,0.55000 M ,,382.00000 M ,8.80000 L ,201.00000 M ,4.56000 D,0.46000 D,3.44000 D,,1.46000 S,12.48000 S,
2781,MH560316/2016-17/28129809,8.02000 MAl ,0.69000 N   ,,0.34000 L ,,239.00000 L ,11.40000 M ,317.00000 M ,4.25000 D,0.58000 D,4.72000 S,,1.94000 S,12.40000 S,
2782,MH560316/2016-17/28130145,7.99000 MAl ,0.67000 N   ,,0.41000 L ,,287.00000 M ,14.90000 M ,401.00000 H ,5.91000 D,0.54000 D,3.62000 D,,1.77000 S,11.62000 S,
2783,MH560316/2016-17/28130772,7.72000 MAl ,0.38000 N   ,,0.55000 M ,,382.00000 M ,13.40000 M ,275.00000 M ,5.15000 D,0.47000 D,4.50000 D,,1.21000 S,10.70000 S,
2784,MH560316/2016-17/28131754,7.30000 MAl ,0.42000 N   ,,0.48000 L ,,334.00000 M ,15.40000 M ,253.00000 M ,3.64000 D,0.38000 D,4.46000 D,,1.46000 S,12.67000 S,
2785,MH560316/2016-17/28132623,7.44000 MAl ,0.60000 N   ,,0.55000 M ,,382.00000 M ,12.70000 M ,338.00000 H ,4.09000 D,0.65000 S,3.93000 D,,1.90000 S,12.64000 S,
2786,MH560316/2016-17/28133974,7.68000 MAl ,0.80000 N   ,,0.41000 L ,,286.00000 M ,10.70000 M ,317.00000 M ,5.44000 D,0.39000 D,3.78000 D,,1.33000 S,12.98000 S,
2787,MH560316/2016-17/28134663,7.62000 MAl ,0.70000 N   ,,0.55000 M ,,382.00000 M ,9.90000 L ,306.00000 M ,5.65000 D,0.70000 S,3.14000 D,,1.05000 S,13.18000 S,
2788,MH560316/2016-17/28135827,7.90000 MAl ,0.62000 N   ,,0.55000 M ,,382.00000 M ,9.20000 L ,275.00000 M ,5.15000 D,0.29000 D,3.48000 D,,1.97000 S,2.11000 S,
2789,MH560316/2016-17/28137250,8.04000 MAl ,0.89000 N   ,,0.68000 M ,,477.00000 M ,9.40000 L ,232.00000 M ,4.91000 D,0.36000 D,4.73000 S,,1.46000 S,13.25000 S,
2790,MH560316/2016-17/28138372,8.09000 MAl ,0.70000 N   ,,0.41000 L ,,286.00000 M ,5.50000 L ,169.00000 M ,4.09000 D,0.30000 D,4.65000 S,,1.62000 S,12.90000 S,
2791,MH560316/2016-17/28140109,7.72000 MAl ,0.62000 N   ,,0.61000 M ,,430.00000 M ,5.00000 L ,190.00000 M ,4.91000 D,0.35000 D,3.54000 D,,1.70000 S,11.87000 S,
2792,MH560316/2016-17/28140757,7.82000 MAl ,0.70000 N   ,,0.55000 M ,,382.00000 M ,7.20000 L ,158.00000 M ,4.09000 D,0.44000 D,3.02000 D,,1.55000 S,10.10000 S,
2793,MH560316/2016-17/28146872,7.91000 MAl ,0.30000 N   ,,0.78000 H ,,548.00000 M ,3.50000 VL,264.00000 M ,5.08000 D,0.37000 D,4.89000 S,,2.36000 S,10.63000 S,
2794,MH560316/2016-17/28147533,7.82000 MAl ,0.40000 N   ,,0.65000 M ,,457.00000 M ,4.60000 VL,285.00000 M ,4.59000 D,0.41000 D,4.17000 D,,2.28000 S,11.69000 S,
2795,MH560316/2016-17/28150024,7.80000 MAl ,0.58000 N   ,,0.52000 M ,,365.00000 M ,3.70000 VL,317.00000 M ,4.28000 D,0.66000 S,3.93000 D,,1.98000 S,10.58000 S,
2796,MH560316/2016-17/28162604,7.90000 MAl ,0.33000 N   ,,0.78000 H ,,548.00000 M ,3.30000 VL,338.00000 H ,4.28000 D,0.32000 D,4.15000 D,,2.37000 S,10.61000 S,
2797,MH560316/2016-17/28163901,8.10000 MAl ,0.42000 N   ,,0.65000 M ,,457.00000 M ,4.20000 VL,348.00000 H ,4.25000 D,0.63000 S,3.58000 D,,2.64000 S,12.56000 S,
2798,MH560316/2016-17/28164460,8.12000 MAl ,0.18000 N   ,,0.39000 L ,,274.00000 L ,5.50000 L ,359.00000 H ,4.59000 D,0.56000 D,3.96000 D,,2.35000 S,10.90000 S,
2799,MH560316/2016-17/28165861,7.99000 MAl ,0.22000 N   ,,0.52000 M ,,365.00000 M ,7.90000 L ,338.00000 H ,4.61000 D,0.44000 D,3.64000 D,,2.95000 S,11.26000 S,
2800,MH560316/2016-17/28166123,7.62000 MAl ,0.28000 N   ,,0.78000 H ,,548.00000 M ,9.20000 L ,422.00000 H ,4.37000 D,0.58000 D,4.42000 D,,2.28000 S,11.37000 S,
2801,MH560316/2016-17/28166476,7.91000 MAl ,0.44000 N   ,,0.52000 M ,,365.00000 M ,4.20000 VL,475.00000 H ,3.15000 D,0.76000 S,3.58000 D,,2.41000 S,12.95000 S,
2802,MH560316/2016-17/28167058,8.15000 MAl ,0.53000 N   ,,0.65000 M ,,457.00000 M ,7.90000 L ,264.00000 M ,3.98000 D,0.49000 D,4.62000 S,,2.96000 S,10.41000 S,
2803,MH560316/2016-17/28167808,8.20000 MAl ,0.64000 N   ,,0.91000 H ,,639.00000 H ,9.90000 L ,285.00000 M ,3.99000 D,0.67000 S,3.96000 D,,2.20000 S,11.96000 S,
2804,MH560316/2016-17/28168090,8.10000 MAl ,0.19000 N   ,,0.78000 H ,,548.00000 M ,2.90000 VL,296.00000 M ,4.83000 D,0.59000 D,3.43000 D,,2.17000 S,11.20000 S,
2805,MH560316/2016-17/28168670,8.00000 MAl ,0.24000 N   ,,0.65000 M ,,457.00000 M ,3.10000 VL,201.00000 M ,5.20000 D,0.70000 S,3.36000 D,,2.88000 S,12.47000 S,
2806,MH560316/2016-17/28170192,7.65000 MAl ,0.15000 N   ,,0.52000 M ,,365.00000 M ,6.40000 L ,211.00000 M ,5.21000 D,0.47000 D,4.43000 D,,2.90000 S,10.90000 S,
2807,MH560316/2016-17/28170808,7.70000 MAl ,0.44000 N   ,,0.78000 H ,,548.00000 M ,6.80000 L ,348.00000 H ,2.78000 D,0.36000 D,3.26000 D,,2.35000 S,11.47000 S,
2808,MH560316/2016-17/32071584,7.68000 MAl ,0.62000 N   ,,0.39000 L ,,274.00000 L ,10.50000 M ,317.00000 M ,7.60000 D,0.29000 D,4.63000 S,,1.93000 S,10.20000 S,
,Total No Nagthana,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 47
SlAl - 0
",L-  0,,"L - 13
VL - 0 
M - 28
H - 6
VH - 0",,"L - 3
VL - 0
M - 43
H - 1
VH - 0","L - 25
VL - 12 
M - 10
H - 0
VH - 0","L - 2
VL - 0 
M - 33
H - 12
VH - 0","S - 0
D - 47","S - 10
D - 37","S - 11
D - 36
",,"S - 47 
D - 0
","S - 47
D - 0
","S - 1
D - 0
"
,Village: NAGZARI,,,,,,,,,,,,,,,
2809,MH560319/2017-18/30493638,8.23000 MAl ,0.90000 N   ,,0.71000 M ,,500.00000 M ,10.70000 M ,348.00000 H ,6.27000 D,0.57000 D,7.84000 S,,4.51000 S,10.19000 S,
2810,MH560319/2017-18/30494333,8.00000 MAl ,0.70000 N   ,,0.57000 M ,,400.00000 M ,7.89000 L ,676.00000 VH,4.20000 D,0.32000 D,6.33000 S,,3.28000 S,9.80000 S,
2811,MH560319/2017-18/30494921,8.20000 MAl ,0.30000 N   ,,0.29000 L ,,200.00000 L ,12.30000 M ,338.00000 H ,6.12000 D,0.56000 D,5.74000 S,,2.67000 S,10.17000 S,
2812,MH560319/2017-18/30496098,8.29000 MAl ,0.40000 N   ,,0.43000 L ,,300.00000 M ,12.50000 M ,454.00000 H ,6.85000 D,0.31000 D,5.18000 S,,2.88000 S,8.30000 S,
2813,MH560319/2017-18/30498199,8.10000 MAl ,0.60000 N   ,,0.57000 M ,,400.00000 M ,5.48000 L ,391.00000 H ,5.85000 D,0.67000 S,6.09000 S,,3.18000 S,9.81000 S,
2814,MH560319/2017-18/30499093,8.04000 MAl ,0.80000 N   ,,0.43000 L ,,300.00000 M ,5.70000 L ,275.00000 M ,5.25000 D,0.68000 S,5.53000 S,,2.86000 S,8.89000 S,
2815,MH560319/2017-18/30500934,8.08000 MAl ,0.76000 N   ,,0.71000 M ,,500.00000 M ,2.41000 VL,306.00000 M ,4.85000 D,0.45000 D,7.42000 S,,2.99000 S,11.65000 S,
2816,MH560319/2017-18/30501905,8.09000 MAl ,0.72000 N   ,,0.29000 L ,,200.00000 L ,3.07000 VL,370.00000 H ,1.74000 D,1.22000 S,8.00000 S,,4.95000 S,15.15000 S,
2817,MH560319/2017-18/30502674,8.00000 MAl ,0.71000 N   ,,0.43000 L ,,300.00000 M ,2.19000 VL,317.00000 M ,5.55000 D,1.18000 S,6.36000 S,,4.74000 S,10.64000 S,
2818,MH560319/2017-18/30503126,8.02000 MAl ,0.70000 N   ,,0.29000 L ,,200.00000 L ,4.82000 VL,486.00000 H ,5.55000 D,0.63000 S,5.53000 S,,3.27000 S,14.52000 S,
2819,MH560319/2017-18/30504262,8.04000 MAl ,0.40000 N   ,,0.21000 VL,,150.00000 L ,9.65000 L ,454.00000 H ,5.92000 D,0.59000 D,5.46000 S,,2.73000 S,10.68000 S,
2820,MH560319/2017-18/30504857,8.00000 MAl ,0.60000 N   ,,0.43000 L ,,300.00000 M ,11.80000 M ,296.00000 M ,5.56000 D,0.42000 D,4.22000 D,,3.83000 S,12.44000 S,
2821,MH560319/2017-18/30505943,8.48000 MAl ,0.50000 N   ,,0.57000 M ,,400.00000 M ,17.80000 M ,486.00000 H ,6.14000 D,0.40000 D,6.56000 S,,2.79000 S,9.90000 S,
2822,MH560319/2017-18/30506555,8.46000 MAl ,0.40000 N   ,,0.43000 L ,,300.00000 M ,13.60000 M ,370.00000 H ,4.83000 D,0.42000 D,5.84000 S,,3.82000 S,8.72000 S,
2823,MH560319/2017-18/30507889,8.36000 MAl ,0.62000 N   ,,0.21000 VL,,150.00000 L ,12.70000 M ,338.00000 H ,5.66000 D,0.40000 D,4.68000 S,,3.65000 S,14.93000 S,
